public_id,caption_gt,category,caption_pred
1590350009,Helicopter in blue sky with white clouds,outdoors,a helicopter flying over a mountain with clouds in the sky
1571662124,A man wearing a headset,electronics,a man wearing a headset in an office
1578942890,Two friends in party dresses,misc,two little girls are looking at each other
1586669624,A selection of colorful beads close up,misc,colorful beads on a white background
1590361094,Close up of assorted US paper currency,misc,a pile of money on a white surface
1590361874,Close up of assorted Euro banknotes,misc,"euro banknotes are seen in this picture illustration taken in london, britain, j"
1590319490,Aerial view of Autobahn near Munich Germany,outdoors,aerial view of a highway with cars and trucks
1852924382,Senior mechanic and his colleague standing next to the open hood of a broken down car and posing with a diagnostic computer,indoors,two people standing next to a car in a garage
1869316976,Vertical silhouette shot of a technician using a laptop in the aisle of a server room,electronics,a man standing in a server room with a laptop
1578927440,A businesswoman sitting at a table looking at a mobile phone,electronics,a woman sitting in a chair in an office
1576745363,A young girl on a bike,misc,a young girl riding a pink bike in the street
1585868912,Coastline Hornsund Spitsbergen Svalbard Norway Europe,outdoors,a large iceberg is in the water
1590061676,A teenage girl having fun by a swimming pool,misc,a woman in a yellow bikini standing on a pool edge
1868723465,A medium shot of a happy couple riding bicycles while looking at wildflowers in a field,outdoors,a man and woman riding bicycles through a field of flowers
1572535178,Portrait of a senior woman,outdoors,a woman with gray hair and a scarf
1590354869,Woman laughing and holding apple,food,a woman holding an apple and smiling
1588014437,A family sitting down for Christmas dinner,misc,a family is gathered around a table for christmas dinner
1843610615,Three quarter length portrait of a joyous businesswoman talking on cell phone in office lobby with her colleagues in the background and copy space,office,a woman talking on her cell phone in an office
1852926914,Vertical head and shoulder shot of a smiling baby boy with hand to the mouth,misc,a baby is smiling and holding his hand to his mouth
1860742184,Portrait of a mature woman in swimming cap by a friend in sunhat on the beach,outdoors,two women in towels on the beach
216586940,Growing barley blowing in the wind,outdoors,a field of wheat with blue sky in the background
1567877750,Powerboat and helicopter Mediterranean Sea Malta,outdoors,a helicopter flying over the ocean with a boat splashing water
1576780049,Two schoolgirls running for the school bus,misc,two young girls in school uniforms standing near a school bus
1572474500,A businessman using a mobile phone,electronics,a man in a shirt and tie holding a cell phone
1587990323,Family with estate agent outside property for sale,outdoors,a family standing in front of a house with a for sale sign
1297794803,cutout of active mature woman exercising with weights at camera,misc,a woman in a pink tank top holding two yellow dumbbells
1859201150,Farmer guiding tractor driver while baling hay in the field,office,a tractor is pulling hay bales in a field
1859143217,Full shot of a multi generation family walking along the shore of a sunny beach,outdoors,a family walking on the beach
1587850202,View of castle in Prague,outdoors,the city of prague is seen from the river
216389351,Deck chair cutout,stocky_setting,a white and blue striped deck chair
1587997616,High angle view of wine in wine glass,outdoors,a glass of white wine on a wooden table
1868703371,A serious businessman in formal suit text messaging on a cell phone while standing at the conference room doorway,indoors,a man in a suit is looking at his cell phone
1859323415,A Close up shot of a young girl studying a model wind turbine in a classroom,misc,a girl is sitting at a table with a wind turbine
1590338246,Young happy woman with glass of water portrait,indoors,a woman is holding a glass of water and smiling
1587990881,Female scientist using tester in laboratory,indoors,two people in lab coats working on a test tube
1766919162,Teenagers in inner tubes on lake,outdoors,three people floating in the water on inflatable tubes
1572510344,Young girl feeding strawberries to mother,indoors,a woman and a little girl eating strawberries
1869314678,Wide shot of the silhouette of a couple enjoying drinks while sitting on a bench against the sunset over the ocean,outdoors,the sunset and the couple sitting on the bench
1864634696,Vertical shot of multi generation family celebrating a birthday in the summer garden in front of the house,outdoors,a family poses for a photo in front of their house
1590357695,Crane on a construction site,outdoors,a construction site with two cranes
1571590010,Pregnant woman relaxing whilst listening to music on headphones,electronics,a pregnant woman listening to music on headphones
1304265908,Active senior man warming up with stretches before outdoor exercise,outdoors,an older man stretching his legs on a curb
1586676668,cutout Of Male Cheesemaker,food,a man in a white coat is holding a knife
1277255717,Group of friends relaxing on summer vacation beach with umbrella cooler and surfboards enjoying holiday,outdoors,a group of people sitting on the beach with surfboards
1297725863,Young man in summer park smiling at camera,outdoors,a man in a white shirt smiling
1851483929,Happy parents and their daughter sitting on a wooden pier over the lake,outdoors,a family of four standing on a dock with kayaks
1277238239,Man in underwear reading newspaper on balcony with bowl of strawberries,food,a man reading a newspaper on the beach
1862081408,Wide shot of business employees talking while sitting in a private jet,office,a man and woman sitting in the back of a private jet
1571610902,Portrait of a senior man standing on a beach with arms outstretched,outdoors,an older man standing on the beach with his arms outstretched
1578935336,A young businessman sitting in a waiting room eyes closed,misc,a man in a suit and tie is sitting on a couch
1570574012,Amazon River at Iquitos Peru,outdoors,a boat is floating on the water in front of a village
1869314846,Wide shot through an office window with business people shaking hands with each other,office,a group of people are standing in a room with glass walls
1588016273,Cherry blossoms on tree in snow,outdoors,snow on the branches of a tree with pink flowers
1839588440,Portrait of a joyous female florist displaying a bouquet to the customer,indoors,a man giving a woman a bouquet of flowers
