public_id,caption_gt,category,caption_pred
1670341739,car mechanic in auto repair garage with car diagnostic computer,indoors, portrait of an auto mechanic at work in his garage
1277252000,Businesswoman on trip pulling suitcase and using mobile phone,electronics, a man with a suitcase walking down the street.
1710363710,Midriff of a man standing in a towel,stocky_setting, a man wraps a towel around his waist.
1588016063,Office workers walking around modern office building,office, business people in a modern office building
1587149051,High angle view of tea leaves being strained into tea,misc, a cup of coffee on a white background
1572395051,Moldy old pretzel in lunchbox Woerthsee Bavaria Germany,outdoors, what's the difference between food and food product?
1843610651,A seated businessman shows his standing colleagues a graph on the monitor in office with the woman taking notes,office, men and women looking at a computer screen
1840650371,View of a hand touching a bright window of an airplane,misc, a man's hand reaches out from the window of an airplane.
1862067377,Close up shot of a poppy flower in a meadow full of wildflowers with the sky in the background,outdoors, red poppies in a field
1571577515,Young woman standing on a balcony,outdoors, a woman standing in front of a body of water description automatically generated
1570568135,Aerial view of the confluence of the Rio Negro s water and the Solimoes River's water,outdoors, a city from the air
1868709494,A smiling businesswoman enjoying the breakfast of coffee and croissants with her co worker while holding a glass of juice in the cafeteria,indoors, business people having a coffee in a cafe
1586664884,Diver in wetsuit waist deep in ocean cove after scuba dive,outdoors, person emerges from the water.
1277221640,Multi generation family doing yard work clearing autumn leaves,outdoors, a young boy holding a red leaf in a park.
1878688712,Silhouette Of a Technician Walking Between the Servers In the Data Centre,electronics," a man walks down a row of storage cells at a data center in tokyo,"
1571544905,A businesswoman reading a text message,office, a woman in a black shirt leans on a railing and looks at her phone.
1570298747,A horse pulling a sleigh full of people through the snow,outdoors, a horse drawn sleigh ride through the snow
1876091939,Container ship moored at commercial dock,office, a ship unloads cargo at the port of los angeles.
1587110939,Young woman lying in bed,misc, a woman lying in bed with her head turned to the side.
1590053546,Portrait of young woman with dark hair in a bun,misc, how to do a messy bun with long hair photo
1878690515,Vertical shot of a high school student with a helix DNA model speaking to a science teacher,indoors, a man and a boy sitting at a desk.
1590323594,Landscape near Strait of Hormuz Musandam peninsula exclave of Oman,outdoors, a view of a desert landscape with sparse shrubs and mountains in the background.
1587998411,Man opening wine bottle with corkscrew,outdoors, a person pouring water from a hose into a bottle.
1277239415,Woman exercising at home sitting on floor in living room at camera,electronics, a man sitting on the floor in front of a tv
1588016972,Close up of stack of US one hundred dollar bills,office, a stack of $100 bills.
1868703188,A portrait of an engineer and business people discussing a machine part during a meeting in the conference room,indoors, a group of doctors in white coats sit around a conference table with a laptop in front of
1586666138,An abstract image of yellow lilac and pink lights,misc, orange and yellow lights against a red background
1878692867,Teacher helping middle school students as they work on digital tablets in a classroom,electronics, a group of people working around a table.
1570164641,College student on campus in autumn,outdoors, a woman with blonde hair and a green scarf smiles as she holds a book.
1725718001,Businessman standing in server room in Cape Town South Africa,office, a man standing in a server room.
1277224523,Boy and girl fishing with nets in lake,outdoors, young boys stand in shallow water and use sticks to clean the shoreline.
1859331860,A wide shot of a boy running past a girl unlocking her school locker,indoors, students walk past lockers in a school hallway.
1865999660,Horizontal shot of a daughter helping her father load groceries into car boot in a supermarket s car park,outdoors, a family unloading groceries from their car
1571686673,Baltic Sea Spa Binz Ruegen Mecklenburg Vorpommern Germany,outdoors, a view of the old town from the water
1590358562,Boy magician on tight rope,indoors," image may contain : person, on stage and playing a musical instrument"
1873398569,Horizontal shot of an engineer holding a clipboard with other hand in the pocket on a factory floor smiles at the camera with copy space,office, a man in a blue uniform stands in a factory with a clipboard.
1572527786,View from Cerro del Gallego to Urique Canyon Mexico,outdoors, the view from the top of the mountain.
1588015328,Figurine of couple sitting on park bench on stack on Euros,misc," a man and a woman sit on a bench in front of the egyptian flag,"
1277233040,Mature couple relaxing on motorhome vacation at beach,outdoors, a woman in a sun hat looking off into the distance.
1654572791,Young couple mountain biking along dirt track front view,outdoors, people riding bikes on a dirt road
1868722163,A portrait shot of a happy senior man lying on his wife's lap while reading a book and having picnic in a field of wildflowers,food, senior couple in a field of flowers
1862086931,Vertical shot of white clouds over the blue sky with the sun shining,outdoors, the sun peeks out from behind a cloud.
1570327397,A young man pushing a sled through a snowy street,outdoors, man on a ladder in the snow
1878869618,A wide angle shot of Gym teacher watching a school girl jumping high above the ground with other students in the background trying to climb up the equipment,indoors, children playing on the gym floor
1590070607,A young boy loading the washing machine,misc, a man in a blue shirt and jeans sits in a laundry basket and loads a washer
1572387347,House with meadow in foreground in Val Lavizzara Ticino Switzerland,outdoors, wildflowers in a meadow on the edge of a wooded area.
1277235614,Mature businessman at head of boardroom conference table at camera,office," organization leader, chairman and ceo, poses for a photo at the company's headquarters"
